"OTU"	"Guild"	"Sandmound_TuleA_D1"	"Sandmound_TuleA_D2"	"Sandmound_TuleB_D1"	"Sandmound_TuleB_D2"	"Sandmound_TuleC_D1"	"Sandmound_TuleC_D2"	"Sandmound_CattailA_D1"	"Sandmound_CattailA_D2"	"Sandmound_ThreeSqA_D1"	"Sandmound_ThreeSqA_D2"	"Sandmound_ThreeSqB_D1"	"Sandmound_ThreeSqB_D2"	"Sandmound_ThreeSqC_D1"	"Sandmound_ThreeSqC_D2"	"WestPond_TuleA_D1"	"WestPond_TuleA_D2"	"WestPond_TuleB_D1"	"WestPond_TuleB_D2"	"WestPond_TuleC_D1"	"WestPond_TuleC_D2"	"WestPond_CattailA_D1"	"WestPond_CattailA_D2"	"WestPond_CattailB_D1"	"WestPond_CattailB_D2"	"WestPond_CattailC_D1"	"WestPond_CattailC_D2"	"MayberryNE_TuleA_D1"	"MayberryNE_TuleA_D2"	"MayberryNE_TuleB_D1"	"MayberryNE_TuleB_D2"	"MayberryNE_TuleC_D1"	"MayberryNE_TuleC_D2"	"MayberryNE_CattailA_D1"	"MayberryNE_CattailA_D2"	"MayberryNE_CattailB_D1"	"MayberryNE_CattailB_D2"	"MayberryNE_CattailC_D1"	"MayberryNE_CattailC_D2"	"MayberrySE_TuleA_D1"	"MayberrySE_TuleA_D2"	"MayberrySE_TuleB_D1"	"MayberrySE_TuleB_D2"	"MayberrySE_TuleC_D1"	"MayberrySE_TuleC_D2"	"MayberrySE_CattailA_D1"	"MayberrySE_CattailA_D2"	"MayberrySE_CattailB_D1"	"MayberrySE_CattailB_D2"	"MayberrySE_CattailC_D1"	"MayberrySE_CattailC_D2"	"MayberryNW_TuleA_D1"	"MayberryNW_TuleA_D2"	"MayberryNW_TuleB_D1"	"MayberryNW_TuleB_D2"	"MayberryNW_TuleC_D1"	"MayberryNW_TuleC_D2"	"MayberryNW_CattailA_D1"	"MayberryNW_CattailA_D2"	"MayberryNW_CattailB_D1"	"MayberryNW_CattailB_D2"	"MayberryNW_CattailC_D1"	"MayberryNW_CattailC_D2"	"Browns_TuleA_D2"	"Browns_TuleB_D1"	"Browns_TuleB_D2"	"Browns_TuleC_D1"	"Browns_TuleC_D2"	"Browns_ThreeSqA_D1"	"Browns_ThreeSqA_D2"	"Browns_ThreeSqB_D1"	"Browns_ThreeSqB_D2"	"Browns_ThreeSqC_D1"	"Browns_ThreeSqC_D2"	"RushSE_TuleA_D1"	"RushSE_TuleA_D2"	"RushSE_TuleB_D1"	"RushSE_TuleB_D2"	"RushSE_TuleC_D1"	"RushSE_TuleC_D2"	"RushSE_CattailNLA_D1"	"RushSE_CattailNLA_D2"	"RushSE_CattailNLB_D1"	"RushSE_CattailNLB_D2"	"RushSE_CattailNLC_D1"	"RushSE_CattailNLC_D2"	"RushMan_CattailNLA_D1"	"RushMan_CattailNLA_D2"	"RushMan_CattailNLB_D1"	"RushMan_CattailNLB_D2"	"RushMan_CattailNLC_D1"	"RushMan_CattailNLC_D2"	"RushMan_ThreeSqA_D1"	"RushMan_ThreeSqA_D2"	"RushMan_ThreeSqB_D2"	"RushMan_ThreeSqC_D1"	"RushMan_ThreeSqC_D2"	"RushOxbow_ThreeSqA_D1"	"RushOxbow_ThreeSqA_D2"	"RushOxbow_ThreeSqB_D1"	"RushOxbow_ThreeSqB_D2"	"RushOxbow_ThreeSqC_D1"	"RushOxbow_ThreeSqC_D2"	"Joice_CattailNLA_D1"	"Joice_CattailNLA_D2"	"Joice_CattailNLB_D1"	"Joice_CattailNLB_D2"	"Joice_CattailNLC_D1"	"Joice_CattailNLC_D2"	"Joice_ThreeSqA_D1"	"Joice_ThreeSqA_D2"	"Joice_ThreeSqB_D1"	"Joice_ThreeSqB_D2"	"Joice_ThreeSqC_D1"	"Joice_ThreeSqC_D2"	"Goodyear_PhragA_D1"	"Goodyear_PhragA_D2"	"Goodyear_PhragB_D1"	"Goodyear_PhragB_D2"	"Goodyear_PhragC_D1"	"Goodyear_PhragC_D2"	"White_CordA_D1"	"White_CordA_D2"	"White_CordB_D1"	"White_CordB_D2"	"White_CordC_D1"	"White_CordC_D2"	"White_ThreeSqA_D1"	"White_ThreeSqA_D2"	"White_ThreeSqB_D1"	"White_ThreeSqB_D2"	"White_ThreeSqC_D1"	"White_ThreeSqC_D2"	"Tolay_CordA_D1"	"Tolay_CordA_D2"	"Tolay_CordB_D1"	"Tolay_CordB_D2"	"Tolay_CordC_D1"	"Tolay_CordC_D2"	"China_Bullhead_CordA_D1"	"China_Bullhead_CordA_D2"	"China_Bullhead_CordB_D1"	"China_Bullhead_CordB_D2"	"China_Bullhead_CordC_D1"	"China_Bullhead_CordC_D2"	"China_Galinas_CordA_D1"	"China_Galinas_CordA_D2"	"China_Galinas_CordB_D1"	"China_Galinas_CordB_D2"	"China_Galinas_CordC_D1"	"China_Galinas_CordC_D2"	"China_Galinas_PWA_D1"	"China_Galinas_PWA_D2"	"China_Galinas_PWB_D1"	"China_Galinas_PWB_D2"	"China_Galinas_PWC_D1"	"China_Galinas_PWC_D2"	"Muzzi_CordA_D1"	"Muzzi_CordA_D2"	"Muzzi_CordB_D1"	"Muzzi_CordB_D2"	"Muzzi_CordC_D1"	"Muzzi_CordC_D2"	"Muzzi_PWA_D1"	"Muzzi_PWA_D2"	"Muzzi_PWB_D1"	"Muzzi_PWB_D2"	"Muzzi_PWC_D1"	"Muzzi_PWC_D2"	"Consensus.lineage"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Taxonomy"
"otu_288"	"SRB"	367.064189373882	563.040418258596	0	789.303360853711	236.158178748126	258.094791177851	1081.94339145818	491.616832373335	238.097600174605	143.915953083399	230.014312001636	34.4736448984751	232.29325899949	234.43681439442	0	0	0	93.5813585933682	25.2765677791165	39.3418114937102	0	8.84423532741359	8.19766202678996	9.3618057050844	9.10390284314886	9.59858708798065	0	23.0144300476399	8.14014066163063	8.48968503268529	0	0	31.9842381674311	0	39.9495038271625	6.87148265981351	25.2925505007925	12.9599989632001	48.6465825775739	0	0	5.69232958588302	8.94510389738177	0	0	7.73670447336253	6.44114085486821	7.13327816931549	31.2551277944038	0	8.29903067321737	14.8754183711417	9.66678589035932	22.814555686528	14.9995875113434	6.81417074949064	56.952473161147	14.629935774582	62.2565324890162	8.24504266809581	27.1326242674191	0	14.0984068800226	63.6598020180157	17.3686495874946	211.218519639802	289.593259372134	47.785157929947	147.369455224247	86.3141691901573	374.398741004912	54.7558913916894	177.543683143707	3454.62669325748	5604.13003508603	2910.65441065883	3312.07948990776	3660.06221260481	5076.82030728123	2393.91513210568	4932.3528216796	3169.30176601036	5278.56078424332	4603.92156862745	6070.65905126714	4086.04735007812	2257.33634311512	3215.77699570956	450.746548971734	3438.90302467152	4362.05813154857	1360.0142603437	1893.88980528718	2452.68405060274	1261.39556218107	2205.5965027808	585.427361974241	1284.52634030183	234.637526920466	69.5195427158968	170.886903026709	328.866233659459	1622.30136407706	1510.89409922152	470.985659298719	1107.70211579073	797.276129552681	528.803521017906	327.715739367672	303.97061617377	1404.70882828961	1758.55513307985	874.427595094001	1244.10686223153	500.648380689746	181.820826484749	169.542155445936	57.2475383558507	336.907764280076	151.087431911256	58.0896258382656	74.9213326007692	50.2180899908173	162.850535778263	41.407867494824	65.5393891728929	54.2110358180058	361.846866406137	57.0955494019241	266.770834325784	49.6126082175017	104.102588368902	55.419206713641	23.4692201178155	0	7.27553165947602	7.43798579344713	8.92458723784025	9.14737333174779	8.59808262757405	0	0	7.69657040822609	0	18.5408361917122	0	7.1921749136939	40.8870862226874	41.4464822298207	73.8746429392258	15.1307676594972	0	0	0	0	0	34.0962366278822	0	0	0	0	0	0	0	0	0	0	21.3322714602651	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__DesulfobacteralesOR;g__DesulfobacteralesOR"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"DesulfobacteralesOR"	"DesulfobacteralesOR"	"Deltaproteobacteria"
"otu_2882"	"SRB"	0	8.04343454655138	0	0	0	7.82105427811669	0	7.33756466228859	0	0	0	0	0	0	0	8.33896213277296	0	0	0	19.6709057468551	8.57206535342625	0	0	0	9.10390284314886	0	8.69247752994558	34.5216450714598	0	0	9.17203995340604	16.7651619933778	31.9842381674311	114.714903277224	23.9697022962975	0	8.43085016693083	25.9199979264002	34.7475589839814	22.2279850331567	53.6941580756014	0	26.8353116921453	13.4258824161218	84.4730799652892	46.4202268401752	38.6468451292093	35.6663908465775	54.6964736402066	28.494737022072	8.29903067321737	7.43770918557084	9.66678589035932	0	0	34.0708537474532	18.9841577203823	80.4646467602007	17.7875807111475	0	0	0	35.2460172000564	15.9149505045039	8.68432479374729	7.04061732132674	0	0	14.0351862118331	0	19.0372241188938	0	110.964801964817	54.4893800198341	104.374914693579	61.9288172480603	120.002880069122	109.886394373817	492.651970607882	264.211369095276	97.5094462276033	107.738303660409	260.33718153581	243.137254901961	162.454256301515	17.1682661767988	190.49251840634	24.6105382324711	732.463142079069	26.0522956414509	58.453040288758	244.274405984063	139.64164462947	139.018529183961	229.344647669285	103.139404806296	405.295865982167	217.84364835528	184.358056866081	262.629383593388	140.730390727878	139.76814930527	9.59941635548559	128.978764567691	0	63.75263975774	9.37971917120801	16.2708775697817	24.5786804525754	50.661769362295	7.63428711026964	38.0228136882129	7.67041750082457	16.3698271346255	336.501370627534	109.092495890849	403.671798680801	286.237691779254	298.404019790925	333.982744224882	12.9088057418368	24.9737775335897	7.17401285583104	24.4275803667394	16.5631469979296	29.1286174101746	77.4443368828654	593.428860906065	133.22294860449	133.385417162892	82.6876803625028	312.307765106705	0	0	8.26774257556717	21.8265949784281	7.43798579344713	17.8491744756805	0	17.1961652551481	0	0	0	26.0907566971711	0	6.81008710101402	0	0	0	8.20829365991398	0	0	0	0	0	0	0	33.9061207329147	8.87146139583574	14.0764775022698	15.8435920591917	15.2697399563285	7.71253827347118	115.089934563151	0	0	8.80723602511824	99.5506001479038	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__DesulfobulbaceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"DesulfobulbaceaeFA"	"Deltaproteobacteria"
"otu_2891"	"SRB"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.49207886019117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43.5915040158673	112.403754285393	44.2348694629002	112.002688064514	16.9055991344333	75.1503006012024	104.083266613291	121.886807784504	62.8473438019052	161.58859543602	54.9019607843137	94.0524641745614	51.5047985303964	19.049251840634	57.4245892090993	0	112.893281112954	14.6132600721895	59.4180987528801	78.5484251040767	69.5092645919806	90.0996830129334	198.345009242877	15.0109579993395	52.5829496029987	50.2794700543856	0	60.3130245976619	65.7732467318918	86.3947471993703	276.383066930766	48.7226544102123	398.453998485875	121.936349225704	154.573336912926	40.9644674209591	88.6580963840162	297.737197300516	294.67680608365	191.760437520614	65.4793085385018	16.4147010062212	7.27283305938995	8.07343597361601	0	0	7.95197010059242	148.451266031123	757.537918518888	93.2621671258035	366.413705501091	124.223602484472	786.472670074715	54.2110358180058	217.108119843682	180.802573106093	371.573662096628	396.900865740013	123.030331708702	47.5021771831209	78.2307337260516	33.0709703022687	145.51063318952	141.321730075496	205.265506470326	64.0316133222345	77.3827436481665	100.240577385726	115.413468751803	146.234837756296	130.453783485856	74.163344766849	0	14.3843498273878	89.9515896899123	131.247193727766	361.164921036215	0	0	0	0	7.41702206564065	0	605.208200144909	0	0	0	0	0	0	0	6.11078859726848	0	0	0	"k__Bacteria;p__Nitrospirae;c__Nitrospira (class);o__Nitrospirales;f__Thermodesulfovibrionaceae;g__LCP-6"	"Bacteria"	"Nitrospirae"	"Nitrospira"	"Nitrospirales"	"Thermodesulfovibrionaceae"	"LCP-6"	"Nitrospirae"
"otu_2893"	"SRB"	0	0	0	0	0	0	0	0	0	0	0	0	0	19.536401199535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0288395918138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.92989494171152	0	0	0	0	8.37991167573094	15.4487872701993	0	0	28.7982490664568	27.6383066930766	24.3613272051061	55.7835597880225	18.759438342416	187.11509205249	49.1573609051509	56.9944905325818	53.4400097718875	38.0228136882129	7.67041750082457	49.1094814038764	16.4147010062212	29.0913322375598	56.5140518153121	24.5346592953646	0	39.7598505029621	0	0	0	0	0	0	898.354307841239	607.90273556231	190.318498006414	1019.44568831639	74.4189123262525	936.923295320115	0	0	0	0	0	8.92458723784025	0	0	0	19.2355781253006	0	0	9.27041809585612	27.2403484040561	0	0	0	0	22.6961514892458	162.121574115158	209.718976571394	254.366627098525	14.8340441312813	346.466419118921	0	705.247311244626	337.115533041758	957.200470154349	15.8435920591917	1336.10224617875	30.8501530938847	411.035480582684	12.221577194537	647.668393782383	290.638788828902	447.977700665567	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfurellales;f__Desulfurellaceae;g__DesulfurellaceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfurellales"	"Desulfurellaceae"	"DesulfurellaceaeFA"	"Deltaproteobacteria"
"otu_2899"	"SRB"	0	0	0	0	0	0	7.89739701794289	0	0	0	0	0	0	0	0	0	9.61251934519518	0	16.8510451860777	29.5063586202827	0	0	0	0	0	0	60.8473427096191	92.0577201905595	24.4204219848919	127.345275490279	18.3440799068121	83.8258099668888	121.540105036238	24.1505059530997	55.9293053580274	27.485930639254	396.249957845749	38.8799968896002	326.627054449425	88.911940132627	456.400343642612	22.7693183435321	402.52967538218	181.249412617644	483.800367073929	201.154316307426	173.910803081442	28.533112677262	218.785894560826	199.463159154504	0	66.9393826701376	19.3335717807186	7.60485189550933	89.9975250680606	40.8850244969438	37.9683154407647	160.929293520401	8.89379035557374	24.7351280042874	36.1768323565589	20.4913833732915	0	7.95747525225197	0	21.1218519639802	0	0	0	0	6.3457413729646	0	0	272.446900099171	353.268942039807	159.245530066441	456.010944262662	431.09277792805	233.800935203741	160.128102481986	243.773615569008	116.71649563211	242.38289315403	86.2745098039216	324.90851260303	120.177863237592	28.5738777609509	155.866742138984	0	208.418365131608	43.8397802165685	171.652285286098	61.093219525393	119.158739300538	147.435844930255	111.073205176011	142.604100993725	150.236998865711	92.1790284330403	30.8975745403986	180.939073792986	90.4382142563512	0	36.8510755907688	0	0	0	0	0	0	7.63428711026964	9.50570342205323	0	65.4793085385018	41.0367525155529	0	0	0	67.3815528560153	7.95197010059242	12.9088057418368	0	7.17401285583104	16.2850535778263	8.28157349896481	7.28215435254366	7.74443368828654	28.947749312491	9.51592490032069	38.1101191893978	16.5375360725006	28.3916150097005	15.8340590610403	7.82307337260516	8.26774257556717	7.27553165947602	0	17.8491744756805	18.2947466634956	17.1961652551481	15.4216272901117	38.4711562506011	7.69657040822609	19.5680675228783	9.27041809585612	0	0	0	0	8.20829365991398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.11078859726848	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobulbaceae;g__DesulfobulbaceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfobacterales"	"Desulfobulbaceae"	"DesulfobulbaceaeFA"	"Deltaproteobacteria"
"otu_2902"	"SRB_syn"	0	0	0	0	0	7.82105427811669	7.89739701794289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.47999948160004	0	7.40932834438558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1624692853069	0	0	7.01759310591653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.60201097254224	34.9104111573674	0	0	0	0	0	0	0	10.052170766277	0	38.3976654219423	0	48.7226544102123	7.9690799697175	28.139157513624	8.13543878489086	0	0	7.63428711026964	19.0114068441065	0	0	8.20735050311059	7.27283305938995	8.07343597361601	0	9.62593612228789	0	12.9088057418368	8.32459251119658	7.17401285583104	24.4275803667394	33.1262939958592	7.28215435254366	123.910939012585	101.317122593718	38.0636996012827	28.5825893920483	24.8063041087508	47.3193583495008	71.2532657746813	7.82307337260516	107.480653482373	14.551063318952	44.6279147606828	17.8491744756805	91.4737333174779	8.59808262757405	61.6865091604466	19.2355781253006	46.1794224493566	39.1361350457567	92.7041809585612	61.2907839091262	50.3452243958573	24.5322517336125	48.3542292681242	49.2497619594839	7.5653838297486	622.888153179289	17.9759122775481	21.1972189248771	0	37.6593933824914	110.812769040617	440.779569527891	159.686305125043	506.753190081714	23.7653880887875	794.026477729084	177.388380289837	1857.88037223373	18.3323657918054	2590.67357512953	739.807826109932	2382.10364639627	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__SyntrophobacteraceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophobacteraceae"	"SyntrophobacteraceaeFA"	"Deltaproteobacteria"
"otu_2903"	"MOB_I"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.40932834438558	0	0	0	0	0	0	0	35.6663908465775	0	0	0	0	0	0	0	0	0	0	0	8.24504266809581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.30663003609475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689.417442261289	109.092495890849	2607.71981947797	253.524812718767	1597.90539629979	214.703192715995	0	0	0	0	0	0	0	0	0	0	0	0	0	7.82307337260516	0	0	0	0	0	0	0	0	0	0	0	701.438971404444	0	0	0	0	0	0	0	0	0	0	0	33.9061207329147	958.117830750259	21.1147162534048	2772.62861035854	68.7138298034785	7.71253827347118	0	0	431.778929188256	0	0	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Thiotrichales;f__Piscirickettsiaceae;g__Methylophaga"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Piscirickettsiaceae"	"Methylophaga"	"Gammaproteobacteria"
"otu_2918"	"SRB_syn"	39.0493818482853	24.1303036396541	0	31.5721344341484	11.8079089374063	31.2842171124668	94.7687642153146	44.0253879737315	0	0	8.51904859265317	22.9824299323167	0	19.536401199535	9.88396228279993	66.7116970621836	57.6751160711711	31.1937861977894	33.7020903721553	29.5063586202827	51.4323921205575	97.2865886015495	32.7906481071598	28.0854171152532	45.5195142157443	47.9929354399032	0	103.564935214379	8.14014066163063	76.4071652941676	9.17203995340604	16.7651619933778	12.7936952669724	0	0	0	67.4468013354467	6.47999948160004	0	7.40932834438558	17.8980526918671	5.69232958588302	8.94510389738177	6.7129412080609	30.7174836237415	15.4734089467251	6.44114085486821	0	70.3240375374085	5.69894740441441	8.29903067321737	14.8754183711417	48.3339294517966	7.60485189550933	7.49979375567172	27.2566829979626	9.49207886019117	14.629935774582	26.6813710667212	32.9801706723832	36.1768323565589	0	42.2952206400677	7.95747525225197	17.3686495874946	7.04061732132674	82.7409312491812	39.8209649416225	105.263896588748	21.5785422975393	44.4201896107522	20.5334592718835	0	87.1830080317346	112.403754285393	44.2348694629002	88.0021120506892	76.0751961049499	16.7000668002672	40.0320256204964	73.1320846707025	26.9345759151022	35.90857676356	7.84313725490196	119.703136222169	120.177863237592	180.967892486023	172.273767627298	244.154380693023	191.050168037307	248.425421227222	79.2241316705068	87.2760278934185	158.878319067384	155.626725204158	150.742207024587	300.21915998679	240.379198185137	100.558940108771	46.3463618105979	40.2086830651079	24.6649675244594	393.576070574909	55.2766133861532	316.69725366638	79.690799697175	131.316068396912	56.948071494236	90.1218283261099	151.985308086885	99.2457324335054	57.0342205323194	237.782942525562	245.547407019382	566.30718471463	210.912158722309	161.46871947232	171.742615067552	837.456442639047	198.799252514811	19.3632086127552	16.6491850223932	21.5220385674931	56.9976875223919	41.407867494824	58.2572348203493	30.9777347531462	144.738746562455	0	114.330357568193	0	47.3193583495008	0	7.82307337260516	0	0	0	8.92458723784025	0	17.1961652551481	0	19.2355781253006	0	0	0	0	14.3843498273878	73.5967552008374	27.6309881532138	196.999047837935	0	0	5.9919707591827	10.5986094624385	0	0	68.1924732557644	0	0	7.03823875113491	0	7.63486997816427	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophaceae;g__Desulfobacca"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophaceae"	"Desulfobacca"	"Deltaproteobacteria"
"otu_2938"	"SRB_syn"	85.9086400662277	176.95556002413	0	110.502470519519	153.502816186282	187.705302674801	134.255749305029	58.7005172983087	109.128066746694	201.482334316759	153.342874667757	160.877009526217	164.853280580284	78.1456047981401	0	0	0	0	0	0	0	0	0	0	0	0	8.69247752994558	0	0	0	0	8.38258099668888	0	6.03762648827493	0	0	0	0	0	0	8.94902634593356	17.0769887576491	0	13.4258824161218	7.67937090593539	154.734089467251	32.2057042743411	28.533112677262	7.81378194860094	17.0968422132432	0	7.43770918557084	0	0	22.4993812670152	0	9.49207886019117	0	8.89379035557374	0	0	0	225.574510080361	358.086386351338	373.425966131133	154.893581069188	137.901552081969	517.672544241092	266.668538024828	366.835219058169	387.090223750841	506.491995373127	473.449821716552	54.4893800198341	32.1153583672552	44.2348694629002	56.0013440322568	25.35839870165	75.1503006012024	32.0256204963971	16.2515743712672	17.9563839434015	44.88572095445	15.6862745098039	76.9520161428229	0	0	0	0	0	0	165.050274313556	122.186439050786	119.158739300538	139.244964656352	79.338003697151	22.5164369990093	37.5592497164277	83.7991167573094	15.4487872701993	10.052170766277	32.8866233659459	239.98540888714	110.553226772306	129.927078427233	111.567119576045	497.125116074025	398.636500459652	180.24365665222	113.988981065164	213.76003908755	180.608365019011	168.749185018141	130.958617077004	0	0	0	0	0	0	0	8.32459251119658	7.17401285583104	0	0	0	0	0	0	0	0	9.46387166990016	7.91702953052015	7.82307337260516	8.26774257556717	0	0	0	0	0	0	0	0	6.52268917429278	0	0	7.1921749136939	0	0	0	7.5653838297486	0	5.9919707591827	0	0	0	0	6.78122414658294	0	0	0	0	0	0	0	0	0	7.1107571534217	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Syntrophobacteraceae;g__SyntrophobacteraceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Syntrophobacteraceae"	"SyntrophobacteraceaeFA"	"Deltaproteobacteria"
"otu_2941"	"MOB_I"	257.725920198683	538.910114618942	894.454382826476	663.014823117117	224.350269810719	445.800093852651	450.151630022744	337.527974465275	99.2073334060854	115.132762466719	51.114291555919	160.877009526217	82.4266402901418	214.900413194885	29.6518868483998	141.76235625714	192.250386903904	62.3875723955788	143.23388408166	373.747209190247	85.7206535342626	79.5981179467223	32.7906481071598	65.5326399355908	81.9351255883397	38.3943483519226	0	0	0	8.48968503268529	0	16.7651619933778	6.39684763348622	0	0	0	0	0	0	0	0	17.0769887576491	17.8902077947635	0	0	0	0	0	0	0	0	0	0	15.2097037910187	0	40.8850244969438	28.4762365805735	43.8898073237459	0	8.24504266809581	9.04420808913972	6.83046112443051	225.574510080361	111.404653531528	130.264871906209	197.137284997149	262.012948955741	246.889982638059	933.339883086899	287.713897300524	907.441016333938	198.490106294874	295.906138572845	10.8978760039668	24.0865187754414	0	8.00019200460811	33.8111982688666	16.7000668002672	24.0192153722978	32.5031487425344	8.97819197170074	17.95428838178	15.6862745098039	85.5022401586922	8.5841330883994	19.049251840634	8.20351274415705	9.3905531035778	0	0	13.2040219450845	8.72760278934185	0	0	55.5366025880057	15.0109579993395	15.0236998865711	8.37991167573094	7.72439363509964	10.052170766277	0	9.59941635548559	73.7021511815376	48.7226544102123	71.7217197274575	37.5188766848321	48.8126327093452	0	25.3308846811475	0	0	15.3408350016491	57.2943949711891	0	0	0	8.17821976512153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.91702953052015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.9839415183654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2215143068434	"k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Crenotrichaceae;g__Crenothrix"	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Crenotrichaceae"	"Crenothrix"	"Gammaproteobacteria"
"otu_2952"	"SRB_syn"	0	0	0	0	0	7.82105427811669	0	0	0	0	25.5571457779595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.3849550598912	11.5072150238199	0	25.4690550980559	0	16.7651619933778	0	6.03762648827493	0	0	0	0	0	0	0	0	0	0	7.67937090593539	7.73670447336253	0	0	7.81378194860094	11.3978948088288	0	7.43770918557084	0	0	0	0	0	7.31496788729098	8.89379035557374	0	0	0	0	0	0	7.04061732132674	6.89507760409843	0	0	0	0	0	0	21.7957520079337	80.288395918138	26.5409216777401	48.0011520276487	16.9055991344333	58.4502338009352	56.044835868695	89.3836590419697	44.8909598585037	62.84000933623	47.0588235294118	68.4017921269537	8.5841330883994	0	8.20351274415705	0	0	0	13.2040219450845	8.72760278934185	9.92989494171152	0	31.7352014788604	150.109579993395	120.189599092569	58.6593817301166	0	50.2608538313849	41.1082792074324	9.59941635548559	9.2127688976922	0	0	0	8.13543878489086	0	0	0	0	0	8.18491356731273	8.20735050311059	0	8.07343597361601	8.17821976512153	28.8778083668637	0	387.264172255104	507.800143182991	444.788797061524	578.119402012833	422.360248447205	349.543408922095	108.422071636012	564.481111593574	551.9236442186	800.312502977353	339.019489486261	264.988406757204	63.3362362441612	391.153668630258	107.480653482373	429.256367909085	349.585332292015	303.435966086568	155.505346639712	128.971239413611	185.05952748134	38.4711562506011	184.717689797426	136.976472660148	101.974599054417	6.81008710101402	43.1530494821634	188.080596624362	89.8007114979449	123.12440489871	7.5653838297486	0	5.9919707591827	0	0	0	298.342070493969	0	8.87146139583574	0	7.92179602959583	0	0	0	0	0	0	0	"k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Syntrophobacterales;f__Desulfobacteraceae;g__DesulfobacteraceaeFA"	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Syntrophobacterales"	"Desulfobacteraceae"	"DesulfobacteraceaeFA"	"Deltaproteobacteria"
