"Sample" "CH4_ug_m2_h" "CH4_logn1" "CO2_mg_m2_h" "CH4_CO2" "Bulk_dens" "H2O_FPS" "pH" "C" "N" "P" "CN" "NP" "NO3_N" "NH4_N" "Olsen_P" "NP_ext" "Salinity.x" "Cl" "SO4" "SO4_pw" "Fe" "Fe_pw" "DOC_mg_L" "CH4_mix" "CH4_H2" "CH4_ac" "CH4_me" "MOB_I" "MOB_II" "MOB_IIa" "ANME" "AOA" "AOB" "NOB" "Anamx" "SOxB" "SRB_syn" "SRB" "FeOB" "FeRB" "Actino" "Chlorf" "Firmic" "AO_NOB" "NOB_AO" "mcr_pmo" "pmo_mcr" "CH4_all" "CH4_ac_mix" "MOB_all"
"37" "Joice_CattailNLA_D2" 1.01933293023391 1.03397084350074 1.35016439133993 -1.33083146516713 -0.827742809050926 1.83079853847171 0.814913181275074 1.37529773821734 0.101059354908116 -1.15490195998574 1.37002707408481 1.60061348021403 -0.130768280269024 1.73013600399668 0.89209460269048 3.23609421769186 1.18269809885726 2.53092931464032 2.89680169766492 2.62343951107801 4.34103863167752 2.35200876556577 1.56761444273084 6.65317191162489 8.94862779515107 5.77870279370875 3.1937402929876 14.9101310824853 10.8941800111287 8.97510000651226 1 9.6031312291253 14.633571176969 11.3434874124923 1 15.4472923556251 14.1838442568451 17.1789596310918 15.929719332601 11.5111529067525 12.6995518469072 16.2264748215743 12.2944026319928 3.33356483549467 -3.33356483549467 -5.91806814492 5.91806814492 9.36366529442991 7.28120313423794 15.0186990335161
"38" "Joice_CattailNLB_D1" 1.26840151022251 1.2767112724477 1.21627524730226 -0.94787373522886 -0.936887278893276 1.81644038838389 0.851869600729766 1.26528962586083 0.133858125203335 -0.876148359032914 1.21643520121357 1.35465864961777 0.271841606536499 2.08941051098354 1.42651126136458 3.31723390203659 1.1347115462536 2.47263945188065 2.68654689906301 2.53121634498923 4.32735893438633 2.16040850008958 1.95090008936639 5.82442156545652 5.60202914412007 1 3.01706664339891 13.0614607627574 14.9292074996946 11.9359298806735 1 12.241068317597 13.6591183363269 13.4296364902041 1 13.8594169868127 11.7000612270806 16.6872802801375 11.982850928061 10.4516948710356 16.182758795719 16.3368798661154 14.045663420466 0.68809249219999 -0.68809249219999 -9.7539624198752 9.7539624198752 6.84965897608807 5.87446248215983 15.4142064496345
"39" "Joice_CattailNLB_D2" 1.26840151022251 1.2767112724477 1.21627524730226 -0.94787373522886 -0.869940489799167 1.80347541121551 0.817565369559781 1.37821614974988 0.130333768495006 -1.10790539730952 1.36763507779395 1.58289133118323 -0.42021640338319 1.81424759573192 1.25285303097989 3.26979143030443 1.1347115462536 2.4176045354409 2.76342799356294 2.53121634498923 4.32735893438633 2.16040850008958 1.95090008936639 6.79124089924597 7.50744793324537 4.98388597718836 1 13.9888086557574 11.8040649396036 10.530780437076 1 12.1811026702984 14.1469066167692 12.2669743302124 1 15.3702874008291 13.4278655197896 17.3631966486473 14.5603703239852 10.8665290265502 13.4926711392529 16.2352204418472 12.8588673248421 2.20876474330567 -2.20876474330567 -6.64064663329884 6.64064663329884 8.35030639627773 7.15381097863067 14.3794201126507
"40" "Joice_CattailNLC_D1" 1.54444862413992 1.54886932131134 1.05980789284155 -0.515359269362145 -0.872845477763652 1.88389781242505 0.826074802700826 1.29070224328785 0.152288344383056 -0.962573502059376 1.20629030469076 1.45951401183592 0.00860017176191757 1.57829530512083 1.16435285578444 2.8975260658331 1.15732884307266 2.55370102154996 2.8169700377573 2.72257634179687 4.34183005692051 2.31321317817801 1.58092497567562 4.22216160859443 5.54408970348179 1 1 13.1395336880713 12.7613204197025 9.92260132673552 1 13.3109498473113 14.0246779737157 14.6505217812987 1 13.4807276424844 12.1792636501567 16.9948885578343 12.4605663479195 11.6651051044432 13.9260651820391 15.7969916239321 11.5485910957167 0.0609860680148069 -0.060986068014807 -8.44327470987792 8.44327470987792 6.11525972180145 4.36902533525462 14.0479154414775
"41" "Joice_CattailNLC_D2" 1.54444862413992 1.54886932131134 1.05980789284155 -0.515359269362145 -0.78121392350102 1.86565841104697 0.809559714635268 1.38039216005703 0.103461622094705 -1.09691001300806 1.39386310910709 1.54502380047428 -0.0655015487564323 1.62562108142491 1.21218760440396 3.07640112771848 1.15732884307266 2.42662510641825 2.83359329399846 2.72257634179687 4.34183005692051 2.31321317817801 1.58092497567562 4.59290181656957 4.59290181656957 1 1 15.244850427293 11.1778643172907 9.34778931873304 1 12.8281182782636 14.8360758000425 13.8557796714791 1 14.5877266453754 12.5853681438842 16.7463482916622 14.956671555668 11.5815865033417 12.6281591413559 15.8622233360246 10.9852192393483 1.30063622654756 -1.30063622654756 -10.6433551651575 10.6433551651575 5.70776986613884 4.70776986613884 15.3511250312963
"42" "Joice_ThreeSqA_D1" 1.76370264318618 1.76637633556498 0.576615467423269 0.187087175628135 -0.858511025844496 1.8813386153485 0.814913181275074 1.37930551775058 0.193124598354462 -0.896196279044043 1.26333891141717 1.43397304275211 0.0211892990699381 1.62541535215441 1.24551266781415 2.87739741473681 1.14074748445593 2.55697754506292 2.79567150594602 2.68962003640092 4.22349594096239 2.44899987174593 1.49692964807321 5.61133212408253 5.02636962336137 1 1 12.3883133970966 12.0843613461205 10.7058497228668 1 13.159511835762 14.2297176263411 13.3403863272627 1 13.9870956182004 11.8529181106523 16.7038690566465 13.2037891613506 11.9805659337482 13.7449024994306 16.5278336492218 11.316388470294 1.45126939482232 -1.45126939482232 -8.36115826861398 8.36115826861398 6.41744221912322 5.66918023063532 13.473452849571
"43" "Joice_ThreeSqA_D2" 1.76370264318618 1.76637633556498 0.576615467423269 0.187087175628135 -0.805482500128245 1.87094829961908 0.798650645445269 1.32715451240943 -0.00348832784582135 -1.05551732784983 1.55026123242918 1.39668116543734 0.419955748489758 1.7435881501599 1.13353890837022 3.16435935230536 1.14074748445593 2.36244477394105 2.83301954707653 2.68962003640092 4.22349594096239 2.44899987174593 1.49692964807321 7.04437515834823 7.65205773556947 4.97398583045683 3.65205773556947 12.2977161679782 11.7605821923476 9.60625404595635 1 12.2886823561131 14.6566293507371 12.89642157069 2.65205773556947 14.5600749966323 12.8431169501011 16.8541815593999 14.9555531123598 11.8928490677314 13.2959139253442 16.4329050374244 11.7890488476497 2.01567358598609 -2.01567358598609 -5.31900074513584 5.31900074513584 8.55894833117799 7.35249745371056 13.1805118463343
"44" "Joice_ThreeSqB_D1" -0.273363863845149 -0.0499821047425148 0.815926173536618 -2.08929002512012 -0.881678892056197 1.88542612303658 0.831229693867063 1.32263271169222 0.173186268412274 -0.910094888560602 1.2280334443727 1.42793332233362 0.344392273685111 2.00104105798609 1.31597034545692 3.26572147184933 1.09564602601078 2.51235081106987 2.75579865697383 2.81023621553298 4.18582535961296 1.73703353133388 1.47479881880063 5.50753353602551 6.92257103530435 1 1 12.3277124984407 11.0047200766582 8.65049148986755 1 12.8021542849171 13.9034246416841 13.1893575759993 1 14.1531919684342 11.5879069524895 16.653465681846 13.2932584421116 11.5112856708866 12.6350980357442 15.893395936667 11.862150249619 1.26605637026638 -1.26605637026638 -5.9450757383789 5.9450757383789 7.41619070369747 5.5696054989707 12.8912378284996
"45" "Joice_ThreeSqB_D2" -0.273363863845149 -0.0499821047425148 0.815926173536618 -2.08929002512012 -0.825923658565352 1.87513430297555 0.811575005870593 1.43104194533589 0.159266331093494 -0.962573502059376 1.37805711577233 1.46649199852557 0.181843587944773 1.95148323075229 1.1430148002541 3.26649082612335 1.09564602601078 2.43775056282039 2.9649663748311 2.81023621553298 4.18582535961296 1.73703353133388 1.47479881880063 6.94051010836786 8.04742531228437 5.56199848511413 3.24007039022677 12.8621222096831 11.444641534476 8.59762239484485 1 11.9195504897322 14.0189688662351 12.6452118533631 1 14.878958772479 12.8694270103064 17.0259314959864 13.9991263293869 11.8212709721517 13.3680647112032 15.7431507419797 12.1767083292293 1.67634197495733 -1.67634197495733 -5.09003220086247 5.09003220086247 8.7946592419044 7.40999539166908 13.3744967104477
"46" "Joice_ThreeSqC_D1" 0.255807232849595 0.334577798740149 0.802314650896788 -1.54650741131491 -0.858395936794258 1.90178194313229 0.8208579894397 1.33041377334919 0.193681029541282 -0.910094888560602 1.21924223436456 1.44842808341779 0.681241237375587 1.82542611776782 1.31175386105575 3.11072866499476 1.08808773786575 2.58487375345982 2.81016528454315 2.76821025477662 4.25959387888595 2.34547175436763 1.27806733088866 8.21349679707762 7.01555741946571 5.25002267310274 1 12.9628935407926 11.8168378271136 10.3031340095623 1 12.3332360413517 13.8771917339446 12.6389010119147 1 14.521018733843 12.9167792649875 16.778672125421 13.8953208370514 11.4398472319828 13.5149343661772 16.114208817757 12.1878378419062 1.66368971199216 -1.66368971199216 -6.26252199416409 6.26252199416409 8.86503341435718 8.38752619685267 13.6500481910168
"47" "Joice_ThreeSqC_D2" 0.255807232849595 0.334577798740149 0.802314650896788 -1.54650741131491 -0.81381380215373 1.89354862581373 0.800029359244134 1.42651126136458 0.125806458139527 -1.09151498112135 1.41136999448075 1.56197360458822 0.334453751150931 1.89103541531531 1.18752072083646 3.33955669775627 1.08808773786575 2.47585997097548 2.81776363228037 2.76821025477662 4.25959387888595 2.34547175436763 1.27806733088866 10.2804347838946 10.6229597833891 7.97724325158884 6.72348665934305 14.4737427127749 13.439844468808 10.4324378773397 4.02304694120196 11.9178647045099 14.721317518894 12.7762636903809 1 15.1025317250288 15.118114242809 17.0244551355948 14.2300612613795 11.7509673957652 13.8456177721521 15.986304297835 12.9404190206788 2.13818724748607 -2.13818724748607 -4.26836785013683 4.26836785013683 11.6340717385093 10.546608897259 15.1051959825558
"48" "MayberryNE_CattailA_D1" 1.4245335048051 1.43035060190918 0.301447923899934 0.123085580809126 -0.197440517478528 1.82514788609186 0.866287339084195 1.14332712999205 -0.051587034221399 -1.13667713987954 1.13287353463128 1.42974227109447 -0.886056647693163 0.992995098431341 1.1430148002541 2.48048691874079 0.491361693834273 1.78915749191144 2.31827208021163 1.18780263871842 4.47041049097593 2.85302861471299 1.9478746548977 11.0761932382768 11.2183456222498 8.97909455017171 7.58220439760313 12.7746616123978 13.8932714998587 7.88476716762356 7.13474542063191 15.0644073238991 12.4401853927307 13.6097418426214 1 11.5548970516074 14.2047443561408 15.4772242048916 11.4566735155193 12.9664845013165 17.231400686163 16.4835741496506 17.4505125308926 1.67151439899856 -1.67151439899856 -2.95954039272822 2.95954039272822 12.3547939015001 11.3792173754393 14.455033157138
"49" "MayberryNE_CattailA_D2" 1.4245335048051 1.43035060190918 0.301447923899934 0.123085580809126 -0.161513806879166 1.78805142811597 0.861534410859038 1.14550717140966 -0.0324520237811379 -1.09691001300806 1.21148775396089 1.40911015466461 -0.721246399047171 0.996511672154179 1.11727129565576 2.44677578919452 0.491361693834273 1.75838194177468 1.73798732633343 1.18780263871842 4.47041049097593 2.85302861471299 1.9478746548977 8.0164621830487 9.20490727246182 7.49708802395513 7.91212552323397 9.53271193368585 14.7377203726974 8.59019742834661 9.2484089110984 14.7075158543566 13.7544758666478 14.2190985803748 1 12.063903177966 13.3723766221778 15.3108692151722 9.87559964720886 11.1370918882342 17.5439391891091 16.5576038326584 15.6673469439363 1.08920356109356 -1.08920356109356 -5.20579324939716 5.20579324939716 10.3112966170538 8.78002198722662 14.7959906777438
"50" "MayberryNE_CattailB_D1" 1.23133350954554 1.24037601967547 0.233818906220349 -0.00248539663403132 -0.241906229756829 1.82947835011317 0.857935264719429 1.16226561429802 -0.00568284733036327 -1.15490195998574 1.14726524977274 1.49387127801142 -0.2518119729938 1.15533603746506 0.672097857935718 2.67203538997681 0.518513939877887 1.80044212133626 2.30578115125498 1.36078268987328 4.48015072527328 2.03059972196595 1.8611160441614 10.2241058982525 11.5109870460406 9.08275004900694 9.86565192734 12.5708264545911 13.9245456163936 8.90217780336511 9.28068942661885 15.237568158059 13.4547188263939 13.4821222293196 1 11.9868090538323 14.3977663799716 15.6655008444952 11.6817877349398 12.9333965339758 17.0244018532256 16.6148194353286 16.4799842508353 2.12349778034808 -2.12349778034808 -2.675680668595 2.675680668595 12.4485578417672 10.7634715325335 14.4325191087961
"51" "MayberryNE_CattailB_D2" 1.23133350954554 1.24037601967547 0.233818906220349 -0.00248539663403132 -0.19360155010248 1.78381004624197 0.862727528317975 1.12580645813953 -0.0665127121512946 -1.11350927482752 1.22984111217181 1.39164872799584 -0.709965388637482 1.1274287778516 1.10720996964787 2.59244147915185 0.518513939877887 1.79511498563036 1.72754125702856 1.36078268987328 4.48015072527328 2.03059972196595 1.8611160441614 8.47581655479069 8.60826685081434 6.5827317587072 6.94530183809191 7.7753768366496 13.9238534188279 9.5032972912128 10.975049181486 15.4054163893057 13.9799479808988 14.3626855649831 1 11.648820949165 12.7893973069645 15.0567273516306 10.1590811291237 10.9799479808988 16.9436572055083 16.4411568649791 17.0607790555118 1.4993251207427 -1.4993251207427 -5.08387255725502 5.08387255725502 9.91492818904839 8.81977095600805 14.0089965134093
"52" "MayberryNE_CattailC_D1" 0.758231599791581 0.784575582970492 0.0232553778358334 -0.265023777903488 -0.253926060492545 1.85080929004973 0.858537197569639 1.13225968953104 -0.0277971616209356 -1.14266750356873 1.15488315206509 1.45952250737221 -0.455931955649724 1.09656243837414 0.556302500767287 2.59634714793152 0.518513939877887 1.82930377283102 2.24129738710999 1.53960295736061 4.47070442972279 2.29154643969221 1.96974197676285 7.07230072174767 7.53173234038497 5.65726322246883 6.24222572318998 12.5860283177001 14.5919369745909 9.73051220449947 7.93028171687524 15.1657182861356 11.9761825674839 14.3840490367526 1 12.2914692422098 13.1029678579946 15.6680244158493 11.7089253422913 12.6906862240063 17.4294403117531 16.6620688893957 16.5670313272427 0.931723223391371 -0.931723223391371 -7.07222832755518 7.07222832755518 8.80022117631087 7.53173234038497 14.9518839713605
"53" "MayberryNE_CattailC_D2" 0.758231599791581 0.784575582970492 0.0232553778358334 -0.265023777903488 -0.201897060651938 1.80505179944824 0.833147111912785 1.14050804303818 -0.0301183562535 -1.06550154875643 1.23360488514799 1.3800353579129 -0.698970004336019 1.03742649794062 1.17609125905568 2.45593914820166 0.518513939877887 1.80989624660244 1.80888586735981 1.53960295736061 4.47070442972279 2.29154643969221 1.96974197676285 8.86218407187812 8.82154208738078 6.3926987885769 7.3926987885769 10.2545014946569 13.6508117858668 10.433726056837 12.7243047973666 15.6189256997831 14.3338592862702 14.3065087981252 1 11.7690746674866 12.9983207598641 15.1943449744217 10.2847161077039 11.1143238366086 16.7432130356438 16.4168795016994 17.3332947411482 1.80847209321121 -1.80847209321121 -4.84956525019157 4.84956525019157 10.192104957519 9.10165000657351 13.9168637519743
"54" "MayberryNE_TuleA_D1" 1.51363092706844 1.51837494713129 0.526176504727208 -0.0125455776745538 -1.19215978099216 1.93122512519971 0.822168079368018 1.5232260419657 0.273464272621346 -0.950781977329818 1.31652773104448 1.56889841535567 0.872156272748293 2.28280331429173 0.380211241711606 3.59525133294887 0.521890022458684 1.66791968531736 2.66492389343808 1.17707454591008 4.55630250076729 2.53505348210027 1.89718707658015 13.8478230196742 14.420021989424 12.1111397809333 10.283885301438 14.6998617496864 10.0446976375585 11.2788672266713 5.11396029999566 10.2938693900106 11.4802825142415 10.8144000181368 1 13.6511787005343 16.4801458889238 16.2809079250728 13.420021989424 14.3541553539756 14.9152644860447 15.9551314892442 16.6527554828621 1.19134398507722 -1.19134398507722 -0.194836139072127 0.194836139072127 15.3695790498353 14.2263998067772 14.8800750575824
"55" "MayberryNE_TuleA_D2" 1.51363092706844 1.51837494713129 0.526176504727208 -0.0125455776745538 -1.07821643024531 1.92130605986556 0.838219221907626 1.5081255360832 0.276921132065774 -0.950781977329818 1.36722172156551 1.57235527470328 0.363611979892144 2.05994188806195 0.414973347970818 3.36449057900716 0.521890022458684 2.08170727009735 3.02114793572099 1.17707454591008 4.55630250076729 2.53505348210027 1.89718707658015 12.2705987918848 12.9995270669856 10.1006737904425 10.3101271560715 11.2904983493226 13.0470927502377 10.2436317442846 13.7300304105221 13.8114802241419 13.6281507965029 12.6831294355531 1 13.9080287125001 15.0005341839835 16.0575339111455 12.6730582250842 12.8376393846087 15.9115131611111 16.7903806317952 17.2694503570846 2.0395961743458 -2.0395961743458 -0.391301797928025 0.391301797928025 13.9197884259626 12.5601054090798 13.5723490048346
"56" "MayberryNE_TuleB_D1" 1.63563779641538 1.63922469529281 0.312900850414603 0.322736945973923 -1.02899840943226 1.90627626199645 0.82020145948564 1.53173430927655 0.35869609957381 -0.97061622231479 1.2269784357056 1.67396448723708 0.755112266395071 2.17478641736734 0.447158031342219 3.50673447693596 0.536146691055545 1.78404641580811 2.81036695368163 1.41610771232356 4.40925665203891 2.17972409606009 2.03822263836872 12.3909503262869 14.5695401888563 12.0327191826265 11.7506205151658 14.6439006792556 9.86140094588431 9.44217564964203 8.63062073905514 9.92280149054845 11.1503372151609 9.18583589638225 1 14.3059297418726 16.5243246909959 16.3313435328453 12.6250896330819 12.4082283177187 14.0431257800998 15.8428565453554 16.7149410428264 2.47753342501261 -2.47753342501261 0.0661787475904661 -0.0661787475904661 15.1877131836229 13.2229252151175 14.7327303562699
"57" "MayberryNE_TuleB_D2" 1.63563779641538 1.63922469529281 0.312900850414603 0.322736945973923 -1.01664796870272 1.90481971121605 0.842609239610562 1.51745982654023 0.313656346618031 -0.87942606879415 1.31313586396507 1.53773458082317 0.161368002234975 2.38573136098878 0.977723605288848 3.61285507655182 0.536146691055545 2.00672269220168 2.92210236680761 1.41610771232356 4.40925665203891 2.17972409606009 2.03822263836872 11.378466542257 14.3413533692399 10.6791713660569 11.6338473755474 13.0099958614326 11.4629628163438 9.83414602603323 9.79350404153588 12.3966711376346 12.7140695740415 11.0565384473697 1 14.3927084648328 15.9409270444833 16.8831878118442 13.0508020778205 13.3437011240964 15.097458702683 16.3874553254843 16.8226203307356 2.50754297076223 -2.50754297076223 0.902134827098407 -0.902134827098407 14.7853227912047 12.0707803699455 13.5489003411093
"58" "MayberryNE_TuleC_D1" 2.34946786665616 2.35016342877092 0.601430097647737 0.748037769015674 -0.995865137691813 1.91213218325353 0.834420703681533 1.48201557645071 0.275080898456859 -0.97061622231479 1.28556117398644 1.59034928612599 0.768638101247614 2.21801004298436 0.380211241711606 3.54890469826003 0.53549740887982 1.75739602879302 2.70782556833223 1.68897123937068 4.54802069490553 1.95913683117037 2.06069784035361 14.3655705598729 14.2294403775316 11.8102789258281 9.85010490632124 14.9923889240363 9.54944542818753 9.7617490319004 5.19189342356945 9.09878401917797 11.7617490319004 10.9927933234898 1 13.7436016851901 16.2806816622864 16.1491768791579 13.7607995780715 14.4421918414758 14.8375518559782 16.2698773975322 16.4862269832413 0.980459813604354 -0.980459813604354 -0.585540619358782 0.585540619358782 15.452224942127 14.5922392201041 15.0622581431529
"59" "MayberryNE_TuleC_D2" 2.34946786665616 2.35016342877092 0.601430097647737 0.748037769015674 -0.984179378300687 1.91066579646276 0.853698211776174 1.49248101012888 0.242541428298384 -0.928117992693875 1.34575487460037 1.51531158639594 0.397940008672038 2.29539114757198 0.447158031342219 3.57408885645336 0.53549740887982 1.97881938673284 2.85021724179839 1.68897123937068 4.54802069490553 1.95913683117037 2.06069784035361 12.3607957994615 13.7695119799436 9.53961302354856 10.7433596920876 12.2287865192579 13.4356562369201 10.5637254796654 9.84523930610682 15.1336649875655 12.5109628187918 12.2186977016343 1 13.285466713847 15.2905928172011 16.611497147485 12.2586364470044 13.4785648283894 15.540119498906 16.4193683441801 16.8298907938367 3.13202839368378 -3.13202839368378 -0.241828045556492 0.241828045556492 14.4042860834355 12.5517196264052 14.0862474056106
"60" "MayberryNW_CattailA_D1" 2.88973648115981 2.88993707372493 0.990499064577156 0.899237416573305 -0.374462228216387 1.85481450726307 0.801403710017355 1.2559957267224 0.100370545117563 -0.991399828238082 1.18017871589219 1.43642253873497 -0.698970004336019 1.35793484700045 1.11058971029925 2.69824228482656 0.568201724066995 1.91254088279064 2.25743856685981 1.13917041969751 4.47523522260413 2.41801940572894 2.09795107099415 9.95417960270105 12.5573466987998 10.2399340850349 9.32739692628527 13.4973219277276 11.5753244397289 8.7317871813646 11.034349951385 13.4542532058357 14.1765720240375 12.3896812045396 1 13.3833172990247 15.4386860502287 15.5052561092698 13.139291007958 14.4789358428005 14.1904899820824 16.6421467577496 14.9948215871984 2.4704727060028 -2.4704727060028 -1.05542403861869 1.05542403861869 13.1149154326887 11.1041202296892 13.8765587055786
"61" "MayberryNW_CattailA_D2" 2.88973648115981 2.88993707372493 0.990499064577156 0.899237416573305 -0.266229185201698 1.77549514874085 0.80413943233535 1.19672872262329 0.0362295440862945 -0.950781977329818 1.23736229358023 1.33166368679151 -0.721246399047171 1.25261034056737 1.35793484700045 2.55309502411697 0.568201724066995 1.76110053895814 1.67577834167409 1.13917041969751 4.47523522260413 2.41801940572894 2.09795107099415 8.61975719533191 10.1777526484528 8.03479469461075 7.77176028877696 9.30781318901717 13.805917299509 10.5087258829432 10.2827222080543 14.8669814696483 13.548741561791 13.2344670394471 1 10.6527722525599 13.7056476167635 15.3795837473069 11.0297766198441 14.0688293964079 16.1182740219426 16.4500669884285 17.4828536261346 2.11899598755673 -2.11899598755673 -3.53030128448582 3.53030128448582 10.9889910049976 9.35672278949811 14.0025012914039
"62" "MayberryNW_CattailB_D1" 2.93891556765531 2.9390946886458 1.28388693365699 0.655028633977607 -0.352556053938943 1.85269343388081 0.8055008581584 1.24154648059655 0.102090525511837 -0.939302159646388 1.17177097664501 1.3860448505282 -0.744727494896694 1.43248825577051 1.05690485133647 2.71978328684238 0.568201724066995 2.05717144154727 2.36623612371829 0.629969946292171 4.51228406328185 2.957923196785 2.182129214053 11.5586011123458 12.3707972974729 8.90409767837155 9.14921017620808 12.2152993666659 14.3592726594483 10.2681512489316 10.4438309250997 15.0333806953165 13.4620931314924 13.460958491213 1 13.6219010154509 14.9367046759048 15.6759539192078 13.460958491213 12.3852243681082 15.8127682804254 16.7387442920969 16.9044107292659 1.99089060878259 -1.99089060878259 -2.22523891033791 2.22523891033791 13.1922374598026 11.7712619956645 14.7209628197116
"63" "MayberryNW_CattailB_D2" 2.93891556765531 2.9390946886458 1.28388693365699 0.655028633977607 -0.231879319152535 1.75595964103146 0.814913181275074 1.17897694729317 0.00817418400642636 -0.995678626217357 1.21179667778037 1.34850497566892 -0.698970004336019 1.59538598080914 1.29885307640971 2.93837874857127 0.568201724066995 1.87621784059164 1.6063813651106 0.629969946292171 4.51228406328185 2.957923196785 2.182129214053 10.9698816753857 10.5705257983391 7.28707185126636 7.79403183998624 11.5666213438832 14.3041732802809 9.65385418193798 11.9490374215928 15.1269386426107 12.5329997870636 13.324546556685 1 11.8877672782521 13.6875019198324 15.0906931762632 12.0780633271151 11.7326312953221 16.437888029761 16.8002799876514 17.6185192078201 2.02350558520169 -2.02350558520169 -3.84327449631255 3.84327449631255 11.9309280410411 11.0780633271151 14.5548441761068
"64" "MayberryNW_CattailC_D1" 3.11549475726917 3.11561404539372 1.21120263091494 0.904292126374801 -0.302362027564522 1.80590017732619 0.797267540830716 1.23299611039215 0.0916669575956846 -1.07058107428571 1.18084454501841 1.50690019719571 -0.920818753952375 1.02897770520878 0.977723605288848 2.44952138881916 0.505149978319906 1.91444894069855 2.14019367857863 1.37181568301612 4.49122157623928 2.07769486588659 1.97676252326746 11.0950246299311 11.7738384713115 9.41813963976891 8.92509962848879 13.1258620338537 13.6660671532125 10.678006766524 11.4463365315996 14.6595583670444 13.6479703927692 13.3881698241894 1 12.6878815144591 14.6027540267136 15.4862107489539 12.9597457712957 13.4830950816097 16.034785208099 16.9397400794926 17.1411268788411 1.85249871808054 -1.85249871808054 -2.4937134383552 2.4937134383552 12.7438593138186 11.4876247400902 14.5250124706759
"65" "MayberryNW_CattailC_D2" 3.11549475726917 3.11561404539372 1.21120263091494 0.904292126374801 -0.226998414650365 1.73649937517169 0.80413943233535 1.18298496700358 0.0207754881935578 -1.04575749056068 1.22439181494646 1.4111851441448 -0.709965388637482 1.19645254170339 1.22788670461367 2.59279779166317 0.505149978319906 1.78490244988665 1.53147891704226 1.37181568301612 4.49122157623928 2.07769486588659 1.97676252326746 7.40837909620897 8.31911175811188 7.3494854071554 6.08645100132161 9.74180282993416 14.0160053170545 8.62250390156182 11.2157340182666 15.4935062764223 13.5269049451446 13.8546353260985 1 9.55893877278435 12.7099667428122 14.2356900401586 11.207466402283 11.1654023427164 16.5599538259754 16.6709437982975 17.3830804756071 1.96754092029965 -1.96754092029965 -5.20670485071707 5.20670485071707 9.49244336099745 8.37923275054945 14.120974876656
"66" "MayberryNW_TuleA_D1" 2.70557783201081 2.70588432498663 1.02834026575821 0.677237566262093 -0.274954460447167 1.82097851206672 0.77451696572855 1.20817252666712 0.0748164406451747 -1.05551732784983 1.15151671441063 1.47498593379224 -0.657577319177794 1.08707120590654 0.919078092376074 2.49545232882799 0.505149978319906 1.87028682899259 1.78746047451842 1.49278831703443 4.51811894714315 2.32937753722273 1.95918454273119 13.159738854932 11.9852411236999 8.47486793939944 8.829962898222 12.1958081096396 14.7589791559018 10.9793405222602 11.0315967593916 13.8909535281111 12.7900701710985 12.8283225398407 1 13.0695831236016 14.5172272276154 15.0573819329778 12.5583781890243 13.5464550216485 16.069235946355 16.8262694655781 17.1131775578465 1.61474333946691 -1.61474333946691 -2.96506952697616 2.96506952697616 13.7748213440295 13.2147662673435 15.0716644344327
"67" "MayberryNW_TuleA_D2" 2.70557783201081 2.70588432498663 1.02834026575821 0.677237566262093 -0.21319710565457 1.76421449018628 0.773786444981194 1.19451434188247 0.0318122713303704 -0.987162775294828 1.20227102501366 1.36362721208096 -0.744727494896694 1.14860265480609 1.26717172840301 2.48639692140165 0.505149978319906 1.88246761489537 1.48855071650044 1.49278831703443 4.51811894714315 2.32937753722273 1.95918454273119 10.55291601138 10.7517662388491 7.20950818908215 8.66893980771945 9.37943319052447 13.4921333232738 9.45743570252574 12.2340938273604 15.6670942733383 14.5604473706286 13.7967231415347 1 13.0749321673953 14.0847967873048 15.303849838718 14.0360566763731 12.3754201280178 15.9161768712619 16.4244343770246 17.0487119771791 2.4206532908808 -2.4206532908808 -2.78353533390455 2.78353533390455 11.8847595751324 10.6884799941151 13.6541090027937
"68" "MayberryNW_TuleB_D1" 3.22528430390471 3.22537694869151 1.14116561863126 1.0841186851828 -0.30887157211344 1.83487513090699 0.792391689498254 1.23044892137827 0.109915863023793 -0.96657624451305 1.14380643422839 1.42114427285802 -0.721246399047171 1.76110053895814 0.934498451243568 3.07421938767713 0.518513939877887 1.8806992892187 2.18723861983148 1.40561952284335 4.50310943667137 2.01038477149838 1.73158876518674 12.7424668871419 12.2083403518372 9.24604106102244 9.64380056886945 12.5214265699728 14.081740608774 10.1142511884669 10.9269726202743 13.3063080914847 13.0761160595801 12.6372675990302 1 13.6296082217022 15.0315584000208 15.1228503173931 12.9180173150398 13.2489007151617 16.1138590984955 17.1078664850994 17.4166020311949 1.5585307072126 -1.5585307072126 -2.18775402893336 2.18775402893336 13.6653659187044 12.8649508936669 14.5702573325051
